Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Transaction,Customer Name,Segment,Country,City,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Rating
4832,CA-2011-120278,07-11-2011,12-11-2011,Standard Class,MS-17365,$36.63,Maribeth Schnelling,Consumer,United States,Wausau,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,$36.63,3,0.0,$9.89,3.9
4833,CA-2011-120278,07-11-2011,12-11-2011,Standard Class,MS-17365,$22.58,Maribeth Schnelling,Consumer,United States,Wausau,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,$22.58,2,0.0,$5.87,4.2
4834,CA-2011-120278,07-11-2011,12-11-2011,Standard Class,MS-17365,$12.39,Maribeth Schnelling,Consumer,United States,Wausau,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",$12.39,3,0.0,$5.82,4.2
4835,CA-2014-167661,06-10-2014,11-10-2014,Standard Class,MP-18175,$39.92,Mike Pelletier,Home Office,United States,San Francisco,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",$39.92,5,0.2,$13.47,3.8
4836,CA-2014-167661,06-10-2014,11-10-2014,Standard Class,MP-18175,$61.96,Mike Pelletier,Home Office,United States,San Francisco,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,$61.96,2,0.0,$27.88,3.3
4837,CA-2014-167661,06-10-2014,11-10-2014,Standard Class,MP-18175,$19.94,Mike Pelletier,Home Office,United States,San Francisco,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,$19.94,4,0.2,$7.23,4.3
4838,CA-2014-106831,02-06-2014,04-06-2014,First Class,FH-14350,$3.80,Fred Harton,Consumer,United States,Dublin,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",$3.80,2,0.7,$-2.66,3.6
4839,CA-2014-106831,02-06-2014,04-06-2014,First Class,FH-14350,$27.74,Fred Harton,Consumer,United States,Dublin,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,$27.74,6,0.2,$10.06,3.8
4840,CA-2014-106831,02-06-2014,04-06-2014,First Class,FH-14350,$158.38,Fred Harton,Consumer,United States,Dublin,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,$158.38,4,0.4,$-34.31,4.1
4841,CA-2014-154123,21-11-2014,26-11-2014,Standard Class,SC-20050,$27.58,Sample Company A,Home Office,United States,Henderson,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,$27.58,2,0.0,$11.58,4.4
4842,CA-2013-136049,24-12-2013,29-12-2013,Standard Class,NM-18520,$5.55,Neoma Murray,Consumer,United States,Bowling Green,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",$5.55,3,0.7,$-4.07,4.3
4843,CA-2014-118402,30-09-2014,05-10-2014,Standard Class,JO-15280,$243.92,Jas O'Carroll,Consumer,United States,Memphis,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,$243.92,5,0.2,$-54.88,4.4
4844,US-2013-139388,08-11-2013,10-11-2013,First Class,CC-12475,$14.96,Cindy Chapman,Consumer,United States,Lakewood,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,$14.96,4,0.0,$0.30,4.0
4845,US-2011-128685,04-04-2011,05-04-2011,First Class,MZ-17515,$7.18,Mary Zewe,Corporate,United States,Los Angeles,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,$7.18,2,0.2,$2.25,3.8
4846,CA-2012-124044,23-07-2012,26-07-2012,Second Class,MS-17830,$10.51,Melanie Seite,Consumer,United States,Rochester,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,$10.51,3,0.2,$3.68,3.6
4847,CA-2011-164469,25-06-2011,27-06-2011,Second Class,GK-14620,$263.96,Grace Kelly,Corporate,United States,Salem,TEC-PH-10002115,Technology,Phones,Plantronics 81402,$263.96,5,0.2,$19.80,4.0
4848,CA-2011-164469,25-06-2011,27-06-2011,Second Class,GK-14620,$71.63,Grace Kelly,Corporate,United States,Salem,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",$71.63,11,0.2,$17.91,4.0
4849,CA-2011-164469,25-06-2011,27-06-2011,Second Class,GK-14620,$9.33,Grace Kelly,Corporate,United States,Salem,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",$9.33,1,0.2,$0.82,4.5
4850,CA-2011-107818,08-09-2011,14-09-2011,Standard Class,MC-17275,$5.88,Marc Crier,Consumer,United States,Pasco,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,$5.88,2,0.0,$2.65,4.1
4851,CA-2011-107818,08-09-2011,14-09-2011,Standard Class,MC-17275,$975.92,Marc Crier,Consumer,United States,Pasco,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",$975.92,5,0.2,$121.99,3.8
4852,CA-2011-107818,08-09-2011,14-09-2011,Standard Class,MC-17275,$303.84,Marc Crier,Consumer,United States,Pasco,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",$303.84,8,0.0,$91.15,4.4
4853,CA-2011-107818,08-09-2011,14-09-2011,Standard Class,MC-17275,$485.88,Marc Crier,Consumer,United States,Pasco,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,$485.88,6,0.0,$19.44,4.0
4854,CA-2011-113320,12-12-2011,15-12-2011,Second Class,LH-17155,$12.54,Logan Haushalter,Consumer,United States,Oakland,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",$12.54,3,0.0,$4.51,4.2
4855,CA-2011-113320,12-12-2011,15-12-2011,Second Class,LH-17155,$8.94,Logan Haushalter,Consumer,United States,Oakland,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,$8.94,3,0.0,$0.63,4.1
4856,CA-2011-113320,12-12-2011,15-12-2011,Second Class,LH-17155,$9.24,Logan Haushalter,Consumer,United States,Oakland,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,$9.24,3,0.0,$4.44,3.6
4857,CA-2012-137526,13-01-2012,17-01-2012,Standard Class,PB-19150,$70.01,Philip Brown,Consumer,United States,Los Angeles,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,$70.01,3,0.2,$24.50,4.5
4858,CA-2012-137526,13-01-2012,17-01-2012,Standard Class,PB-19150,$77.60,Philip Brown,Consumer,United States,Los Angeles,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",$77.60,4,0.0,$38.02,4.2
4859,CA-2012-137526,13-01-2012,17-01-2012,Standard Class,PB-19150,$464.85,Philip Brown,Consumer,United States,Los Angeles,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",$464.85,9,0.0,$92.97,4.3
4860,CA-2014-136063,16-12-2014,20-12-2014,Standard Class,SS-20140,$10.19,Saphhira Shifley,Corporate,United States,Oak Park,OFF-AR-10000823,Office Supplies,Art,Newell 307,$10.19,7,0.2,$1.02,3.8
4861,CA-2013-101546,19-12-2013,25-12-2013,Standard Class,GK-14620,$1793.98,Grace Kelly,Corporate,United States,Morristown,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,$1793.98,2,0.0,$843.17,4.4
4862,CA-2011-138940,11-04-2011,16-04-2011,Second Class,GM-14455,$758.35,Gary Mitchum,Home Office,United States,Austin,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,$758.35,6,0.2,$265.42,4.2
4863,CA-2013-125164,11-11-2013,15-11-2013,Standard Class,SH-19975,$20.37,Sally Hughsby,Corporate,United States,New York City,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,$20.37,1,0.2,$7.38,3.9
4864,CA-2013-125164,11-11-2013,15-11-2013,Standard Class,SH-19975,$49.85,Sally Hughsby,Corporate,United States,New York City,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,$49.85,3,0.2,$16.82,4.2
4865,CA-2014-163531,27-06-2014,01-07-2014,Standard Class,SC-20725,$239.97,Steven Cartwright,Consumer,United States,New York City,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,$239.97,3,0.0,$67.19,3.6
4866,CA-2014-122490,14-11-2014,19-11-2014,Standard Class,TT-21070,$2404.70,Ted Trevino,Consumer,United States,Seattle,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,$2404.70,6,0.2,$150.29,4.0
4867,CA-2014-122490,14-11-2014,19-11-2014,Standard Class,TT-21070,$563.02,Ted Trevino,Consumer,United States,Seattle,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,$563.02,11,0.2,$190.02,3.8
4868,CA-2014-122490,14-11-2014,19-11-2014,Standard Class,TT-21070,$344.91,Ted Trevino,Consumer,United States,Seattle,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,$344.91,3,0.0,$10.35,4.3
4869,CA-2014-122490,14-11-2014,19-11-2014,Standard Class,TT-21070,$8.64,Ted Trevino,Consumer,United States,Seattle,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,$8.64,3,0.0,$4.23,3.9
4870,CA-2014-131366,25-11-2014,30-11-2014,Standard Class,SC-20440,$89.99,Shaun Chance,Corporate,United States,Lancaster,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless BluetoothÃÂ HeadsetÃÂ with,$89.99,2,0.4,$-15.00,4.5
4871,CA-2014-131366,25-11-2014,30-11-2014,Standard Class,SC-20440,$229.54,Shaun Chance,Corporate,United States,Lancaster,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,$229.54,7,0.2,$83.21,3.5
4872,CA-2014-164042,24-05-2014,28-05-2014,Standard Class,KL-16645,$1.82,Ken Lonsdale,Consumer,United States,Houston,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,$1.82,2,0.2,$0.62,4.1
4873,CA-2014-164042,24-05-2014,28-05-2014,Standard Class,KL-16645,$18.32,Ken Lonsdale,Consumer,United States,Houston,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,$18.32,5,0.8,$-46.72,3.5
4874,CA-2014-164042,24-05-2014,28-05-2014,Standard Class,KL-16645,$48.82,Ken Lonsdale,Consumer,United States,Houston,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,$48.82,3,0.2,$-11.59,3.9
4875,CA-2014-164042,24-05-2014,28-05-2014,Standard Class,KL-16645,$1.19,Ken Lonsdale,Consumer,United States,Houston,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,$1.19,1,0.8,$-1.96,3.9
4876,CA-2011-132864,02-12-2011,07-12-2011,Standard Class,KN-16390,$119.80,Katherine Nockton,Corporate,United States,Columbus,TEC-AC-10001267,Technology,Accessories,ImationÃÂ 32GB Pocket Pro USB 3.0ÃÂ Flash DriveÃÂ - 32 GB - Black - 1 P ...,$119.80,5,0.2,$29.95,4.5
4877,US-2011-155817,03-10-2011,09-10-2011,Standard Class,SL-20155,$61.57,Sara Luxemburg,Home Office,United States,Durham,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,$61.57,2,0.2,$4.62,4.1
4878,US-2011-155817,03-10-2011,09-10-2011,Standard Class,SL-20155,$6.19,Sara Luxemburg,Home Office,United States,Durham,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,$6.19,3,0.2,$0.46,4.1
4879,US-2013-131891,30-07-2013,01-08-2013,First Class,PW-19240,$2.21,Pierre Wener,Consumer,United States,Pensacola,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",$2.21,3,0.7,$-1.48,3.8
4880,CA-2014-143567,03-11-2014,06-11-2014,Second Class,TB-21175,$5.32,Thomas Boland,Corporate,United States,Henderson,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,$5.32,2,0.0,$2.61,4.0
4881,CA-2014-143567,03-11-2014,06-11-2014,Second Class,TB-21175,$975.92,Thomas Boland,Corporate,United States,Henderson,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",$975.92,4,0.0,$292.78,4.4
4882,CA-2014-143567,03-11-2014,06-11-2014,Second Class,TB-21175,$2249.91,Thomas Boland,Corporate,United States,Henderson,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,$2249.91,9,0.0,$517.48,4.3
4883,CA-2014-143567,03-11-2014,06-11-2014,Second Class,TB-21175,$59.92,Thomas Boland,Corporate,United States,Henderson,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,$59.92,4,0.0,$16.78,4.2
4884,CA-2014-104080,09-03-2014,16-03-2014,Standard Class,AH-10210,$171.20,Alan Hwang,Consumer,United States,Anaheim,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",$171.20,5,0.2,$64.20,4.2
4885,CA-2014-104080,09-03-2014,16-03-2014,Standard Class,AH-10210,$3.36,Alan Hwang,Consumer,United States,Anaheim,OFF-AR-10001972,Office Supplies,Art,Newell 323,$3.36,2,0.0,$0.87,4.3
4886,CA-2011-151379,16-12-2011,20-12-2011,Standard Class,SC-20695,$114.20,Steve Chapman,Corporate,United States,Detroit,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,$114.20,5,0.0,$52.53,3.8
4887,CA-2013-163167,29-11-2013,02-12-2013,Second Class,RF-19345,$182.67,Randy Ferguson,Corporate,United States,Marietta,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",$182.67,3,0.0,$52.97,4.3
4888,CA-2013-163167,29-11-2013,02-12-2013,Second Class,RF-19345,$101.70,Randy Ferguson,Corporate,United States,Marietta,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,$101.70,6,0.0,$6.10,4.3
4889,CA-2013-163167,29-11-2013,02-12-2013,Second Class,RF-19345,$1126.02,Randy Ferguson,Corporate,United States,Marietta,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,$1126.02,3,0.0,$56.30,4.1
4890,CA-2013-163167,29-11-2013,02-12-2013,Second Class,RF-19345,$1263.30,Randy Ferguson,Corporate,United States,Marietta,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",$1263.30,6,0.0,$315.82,4.4
4891,CA-2013-135776,24-12-2013,31-12-2013,Standard Class,EH-13765,$8.82,Edward Hooks,Corporate,United States,Seattle,OFF-AR-10001246,Office Supplies,Art,Newell 317,$8.82,3,0.0,$2.56,4.2
4892,CA-2013-135776,24-12-2013,31-12-2013,Standard Class,EH-13765,$37.94,Edward Hooks,Corporate,United States,Seattle,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,$37.94,2,0.0,$18.21,4.4
4893,CA-2013-135776,24-12-2013,31-12-2013,Standard Class,EH-13765,$4.20,Edward Hooks,Corporate,United States,Seattle,OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",$4.20,2,0.0,$1.18,4.4
4894,CA-2013-135776,24-12-2013,31-12-2013,Standard Class,EH-13765,$227.28,Edward Hooks,Corporate,United States,Seattle,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,$227.28,2,0.0,$2.27,4.1
4895,CA-2013-135776,24-12-2013,31-12-2013,Standard Class,EH-13765,$47.90,Edward Hooks,Corporate,United States,Seattle,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,$47.90,1,0.0,$22.99,4.1
4896,CA-2013-135776,24-12-2013,31-12-2013,Standard Class,EH-13765,$61.96,Edward Hooks,Corporate,United States,Seattle,OFF-EN-10004773,Office Supplies,Envelopes,Staples,$61.96,2,0.0,$30.36,4.3
4897,CA-2013-135776,24-12-2013,31-12-2013,Standard Class,EH-13765,$1117.92,Edward Hooks,Corporate,United States,Seattle,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",$1117.92,4,0.0,$55.90,4.3
4898,US-2011-122021,15-10-2011,17-10-2011,First Class,AC-10660,$183.37,Anna Chung,Consumer,United States,Parma,FUR-CH-10003761,Furniture,Chairs,Global Italian Leather Office Chair,$183.37,2,0.3,$-7.86,3.7
4899,US-2011-122021,15-10-2011,17-10-2011,First Class,AC-10660,$7.97,Anna Chung,Consumer,United States,Parma,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,$7.97,2,0.2,$2.89,4.1
4900,CA-2013-130484,23-08-2013,28-08-2013,Standard Class,SG-20470,$26.35,Sheri Gordon,Consumer,United States,Gresham,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,$26.35,8,0.7,$-18.45,3.8
4901,CA-2014-120936,18-12-2014,22-12-2014,Standard Class,CA-12310,$481.32,Christine Abelman,Corporate,United States,Anaheim,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,$481.32,4,0.0,$125.14,4.2
4902,CA-2014-120936,18-12-2014,22-12-2014,Standard Class,CA-12310,$13.98,Christine Abelman,Corporate,United States,Anaheim,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,$13.98,1,0.0,$3.63,3.9
4903,CA-2014-110884,08-03-2014,13-03-2014,Standard Class,SH-20395,$25.92,Shahid Hopkins,Consumer,United States,New York City,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,$25.92,6,0.2,$9.07,3.8
4904,CA-2014-110884,08-03-2014,13-03-2014,Standard Class,SH-20395,$91.59,Shahid Hopkins,Consumer,United States,New York City,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",$91.59,3,0.0,$42.13,3.8
4905,US-2011-161613,01-12-2011,03-12-2011,Second Class,MC-17605,$674.06,Matt Connell,Corporate,United States,Houston,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,$674.06,3,0.3,$-19.26,4.2
4906,US-2011-146353,14-10-2011,16-10-2011,Second Class,JE-15610,$22.92,Jim Epp,Corporate,United States,Concord,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,$22.92,4,0.0,$11.00,4.1
4907,US-2011-146353,14-10-2011,16-10-2011,Second Class,JE-15610,$269.90,Jim Epp,Corporate,United States,Concord,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,$269.90,5,0.0,$16.19,4.0
4908,CA-2011-133809,18-11-2011,23-11-2011,Second Class,MS-17530,$11.81,MaryBeth Skach,Consumer,United States,Fairfield,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,$11.81,8,0.7,$-8.66,4.3
4909,CA-2011-133809,18-11-2011,23-11-2011,Second Class,MS-17530,$9.59,MaryBeth Skach,Consumer,United States,Fairfield,TEC-PH-10004875,Technology,Phones,PNY Rapid USB Car Charger - Black,$9.59,2,0.4,$-2.08,4.0
4910,CA-2014-127306,15-01-2014,19-01-2014,Standard Class,BH-11710,$18.34,Brosina Hoffman,Consumer,United States,Johnson City,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",$18.34,3,0.2,$6.65,4.3
4911,CA-2014-127306,15-01-2014,19-01-2014,Standard Class,BH-11710,$36.29,Brosina Hoffman,Consumer,United States,Johnson City,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,$36.29,7,0.2,$12.70,4.2
4912,CA-2014-127306,15-01-2014,19-01-2014,Standard Class,BH-11710,-$111.98,Brosina Hoffman,Consumer,United States,Johnson City,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,-$111.98,2,0.2,$7.00,3.9
4913,CA-2014-127306,15-01-2014,19-01-2014,Standard Class,BH-11710,$5.97,Brosina Hoffman,Consumer,United States,Johnson City,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,$5.97,5,0.7,$-4.58,4.3
4914,CA-2014-127306,15-01-2014,19-01-2014,Standard Class,BH-11710,$2.51,Brosina Hoffman,Consumer,United States,Johnson City,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,$2.51,2,0.7,$-1.84,4.4
4915,CA-2012-161830,24-09-2012,26-09-2012,Second Class,ME-17725,$35.96,Max Engle,Consumer,United States,Seattle,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",$35.96,2,0.0,$10.43,4.3
4916,CA-2012-161830,24-09-2012,26-09-2012,Second Class,ME-17725,$14.95,Max Engle,Consumer,United States,Seattle,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,$14.95,3,0.2,$5.42,4.2
4917,CA-2014-163125,10-10-2014,12-10-2014,Second Class,MB-17305,$67.14,Maria Bertelson,Consumer,United States,League City,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,$67.14,7,0.2,$5.88,4.1
4918,CA-2014-163125,10-10-2014,12-10-2014,Second Class,MB-17305,$254.06,Maria Bertelson,Consumer,United States,League City,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,$254.06,3,0.3,$-32.66,3.6
4919,CA-2013-160304,02-01-2013,07-01-2013,Standard Class,BM-11575,$173.94,Brendan Murry,Corporate,United States,Gaithersburg,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",$173.94,3,0.0,$38.27,3.9
4920,CA-2013-160304,02-01-2013,07-01-2013,Standard Class,BM-11575,$231.98,Brendan Murry,Corporate,United States,Gaithersburg,TEC-PH-10000455,Technology,Phones,GE 30522EE2,$231.98,2,0.0,$67.27,3.6
4921,CA-2014-101728,20-08-2014,24-08-2014,Standard Class,SC-20575,$2.30,Sonia Cooley,Consumer,United States,Chicago,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,$2.30,2,0.8,$-3.90,4.0
4922,CA-2014-114055,26-12-2014,30-12-2014,Second Class,MH-18115,$96.08,Mick Hernandez,Home Office,United States,Huntsville,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,$96.08,2,0.0,$46.12,4.3
4923,CA-2014-114055,26-12-2014,30-12-2014,Second Class,MH-18115,$3.62,Mick Hernandez,Home Office,United States,Huntsville,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,$3.62,2,0.0,$1.19,4.1
4924,CA-2014-114055,26-12-2014,30-12-2014,Second Class,MH-18115,$629.10,Mick Hernandez,Home Office,United States,Huntsville,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,$629.10,6.5,0.0,$301.97,4.1
4925,CA-2014-114055,26-12-2014,30-12-2014,Second Class,MH-18115,$90.48,Mick Hernandez,Home Office,United States,Huntsville,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,$90.48,2,0.0,$23.52,4.1
4926,CA-2014-126438,11-09-2014,14-09-2014,First Class,AR-10345,$14.88,Alex Russell,Corporate,United States,Lawrence,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",$14.88,2,0.0,$3.72,4.1
4927,CA-2014-117653,20-10-2014,24-10-2014,Standard Class,MO-17500,$91.28,Mary O'Rourke,Consumer,United States,Chicago,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",$91.28,1,0.5,$-67.54,3.8
4928,CA-2014-143245,02-12-2014,07-12-2014,Standard Class,AD-10180,$19.44,Alan Dominguez,Home Office,United States,Fairfield,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,$19.44,3,0.0,$9.33,4.2
4929,CA-2014-143245,02-12-2014,07-12-2014,Standard Class,AD-10180,$897.15,Alan Dominguez,Home Office,United States,Fairfield,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,$897.15,3,0.0,$251.20,4.3
4930,US-2011-138828,02-09-2011,03-09-2011,First Class,KD-16345,$57.75,Katherine Ducich,Consumer,United States,New York City,OFF-AR-10000658,Office Supplies,Art,Newell 324,$57.75,5,0.0,$16.17,4.4
4931,US-2011-138828,02-09-2011,03-09-2011,First Class,KD-16345,$14.94,Katherine Ducich,Consumer,United States,New York City,OFF-PA-10000349,Office Supplies,Paper,Staples,$14.94,3,0.0,$7.02,4.4
4932,CA-2014-143651,26-03-2014,31-03-2014,Standard Class,FM-14215,$23.10,Filia McAdams,Corporate,United States,Seattle,OFF-AR-10001446,Office Supplies,Art,Newell 309,$23.10,2,0.0,$6.93,4.0
4933,CA-2012-106978,28-09-2012,04-10-2012,Standard Class,ZC-21910,$12.54,Zuschuss Carroll,Consumer,United States,Aurora,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",$12.54,1,0.2,$4.23,4.0
4934,CA-2012-106978,28-09-2012,04-10-2012,Standard Class,ZC-21910,$1.08,Zuschuss Carroll,Consumer,United States,Aurora,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,$1.08,2,0.7,$-0.79,4
4935,CA-2012-106978,28-09-2012,04-10-2012,Standard Class,ZC-21910,$4.51,Zuschuss Carroll,Consumer,United States,Aurora,OFF-FA-10003021,Office Supplies,Fasteners,Staples,$4.51,3,0.2,$0.85,4.3
4936,CA-2012-155124,15-03-2012,21-03-2012,Standard Class,KS-16300,$16.78,Karen Seio,Corporate,United States,Lehi,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",$16.78,3,0.2,$1.68,4.0
4937,CA-2014-150931,07-01-2014,14-01-2014,Standard Class,DP-13390,$33.74,Dennis Pardue,Home Office,United States,Tuscaloosa,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,$33.74,7,0.0,$15.52,3.6
4938,CA-2011-157147,14-01-2011,19-01-2011,Standard Class,BD-11605,$1325.85,Brian Dahlen,Consumer,United States,San Francisco,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,$1325.85,5,0.0,$238.65,4.0
4939,CA-2011-157147,14-01-2011,19-01-2011,Standard Class,BD-11605,$334.00,Brian Dahlen,Consumer,United States,San Francisco,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",$334.00,3,0.15,$3.93,4.2
4940,CA-2011-157147,14-01-2011,19-01-2011,Standard Class,BD-11605,$19.90,Brian Dahlen,Consumer,United States,San Francisco,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,$19.90,5,0.0,$6.57,4.3
4941,CA-2012-156482,06-02-2012,13-02-2012,Standard Class,IL-15100,$1268.82,Ivan Liston,Consumer,United States,Wilmington,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,$1268.82,9,0.0,$266.45,3.8
